-10.0,-10.0,-9.45597888911063
-10.0,-9.8,-9.45597888911063
-10.0,-9.6,-9.45597888911063
-10.0,-9.4,-9.45597888911063
-10.0,-9.2,-9.45597888911063
-10.0,-9.0,-9.45597888911063
-10.0,-8.8,-9.45597888911063
-10.0,-8.6,-9.45597888911063
-10.0,-8.4,-9.45597888911063
-10.0,-8.2,-9.45597888911063
-10.0,-8.0,-9.45597888911063
-10.0,-7.8,-9.45597888911063
-10.0,-7.6,-9.45597888911063
-10.0,-7.4,-9.45597888911063
-10.0,-7.2,-9.45597888911063
-10.0,-7.0,-9.45597888911063
-10.0,-6.8,-9.45597888911063
-10.0,-6.6,-9.45597888911063
-10.0,-6.4,-9.45597888911063
-10.0,-6.2,-9.45597888911063
-10.0,-6.0,-9.45597888911063
-10.0,-5.8,-9.45597888911063
-10.0,-5.6,-9.45597888911063
-10.0,-5.4,-9.45597888911063
-10.0,-5.2,-9.45597888911063
-10.0,-5.0,-9.45597888911063
-10.0,-4.8,-9.45597888911063
-10.0,-4.6,-9.45597888911063
-10.0,-4.4,-9.45597888911063
-10.0,-4.2,-9.45597888911063
-10.0,-4.0,-9.45597888911063
-10.0,-3.8,-9.45597888911063
-10.0,-3.6,-9.45597888911063
-10.0,-3.4,-9.45597888911063
-10.0,-3.2,-9.45597888911063
-10.0,-3.0,-9.45597888911063
-10.0,-2.8,-9.45597888911063
-10.0,-2.6,-9.45597888911063
-10.0,-2.4,-9.45597888911063
-10.0,-2.2,-9.45597888911063
-10.0,-2.0,-9.45597888911063
-10.0,-1.8,-9.45597888911063
-10.0,-1.6,-9.45597888911063
-10.0,-1.4,-9.45597888911063
-10.0,-1.2,-9.45597888911063
-10.0,-1.0,-9.45597888911063
-10.0,-0.8,-9.45597888911063
-10.0,-0.6,-9.45597888911063
-10.0,-0.4,-9.45597888911063
-10.0,-0.2,-9.45597888911063
-10.0,0.0,-9.45597888911063
-10.0,0.2,-9.45597888911063
-10.0,0.4,-9.45597888911063
-10.0,0.6,-9.45597888911063
-10.0,0.8,-9.45597888911063
-10.0,1.0,-9.45597888911063
-10.0,1.2,-9.45597888911063
-10.0,1.4,-9.45597888911063
-10.0,1.6,-9.45597888911063
-10.0,1.8,-9.45597888911063
-10.0,2.0,-9.45597888911063
-10.0,2.2,-9.45597888911063
-10.0,2.4,-9.45597888911063
-10.0,2.6,-9.45597888911063
-10.0,2.8,-9.45597888911063
-10.0,3.0,-9.45597888911063
-10.0,3.2,-9.45597888911063
-10.0,3.4,-9.45597888911063
-10.0,3.6,-9.45597888911063
-10.0,3.8,-9.45597888911063
-10.0,4.0,-9.45597888911063
-10.0,4.2,-9.45597888911063
-10.0,4.4,-9.45597888911063
-10.0,4.6,-9.45597888911063
-10.0,4.8,-9.45597888911063
-10.0,5.0,-9.45597888911063
-10.0,5.2,-9.45597888911063
-10.0,5.4,-9.45597888911063
-10.0,5.6,-9.45597888911063
-10.0,5.8,-9.45597888911063
-10.0,6.0,-9.45597888911063
-10.0,6.2,-9.45597888911063
-10.0,6.4,-9.45597888911063
-10.0,6.6,-9.45597888911063
-10.0,6.8,-9.45597888911063
-10.0,7.0,-9.45597888911063
-10.0,7.2,-9.45597888911063
-10.0,7.4,-9.45597888911063
-10.0,7.6,-9.45597888911063
-10.0,7.8,-9.45597888911063
-10.0,8.0,-9.45597888911063
-10.0,8.2,-9.45597888911063
-10.0,8.4,-9.45597888911063
-10.0,8.6,-9.45597888911063
-10.0,8.8,-9.45597888911063
-10.0,9.0,-9.45597888911063
-10.0,9.2,-9.45597888911063
-10.0,9.4,-9.45597888911063
-10.0,9.6,-9.45597888911063
-10.0,9.8,-9.45597888911063
-10.0,10.0,-9.45597888911063
-9.8,-10.0,-9.43352087074807
-9.8,-9.8,-9.43352087074807
-9.8,-9.6,-9.43352087074807
-9.8,-9.4,-9.43352087074807
-9.8,-9.2,-9.43352087074807
-9.8,-9.0,-9.43352087074807
-9.8,-8.8,-9.43352087074807
-9.8,-8.6,-9.43352087074807
-9.8,-8.4,-9.43352087074807
-9.8,-8.2,-9.43352087074807
-9.8,-8.0,-9.43352087074807
-9.8,-7.8,-9.43352087074807
-9.8,-7.6,-9.43352087074807
-9.8,-7.4,-9.43352087074807
-9.8,-7.2,-9.43352087074807
-9.8,-7.0,-9.43352087074807
-9.8,-6.8,-9.43352087074807
-9.8,-6.6,-9.43352087074807
-9.8,-6.4,-9.43352087074807
-9.8,-6.2,-9.43352087074807
-9.8,-6.0,-9.43352087074807
-9.8,-5.8,-9.43352087074807
-9.8,-5.6,-9.43352087074807
-9.8,-5.4,-9.43352087074807
-9.8,-5.2,-9.43352087074807
-9.8,-5.0,-9.43352087074807
-9.8,-4.8,-9.43352087074807
-9.8,-4.6,-9.43352087074807
-9.8,-4.4,-9.43352087074807
-9.8,-4.2,-9.43352087074807
-9.8,-4.0,-9.43352087074807
-9.8,-3.8,-9.43352087074807
-9.8,-3.6,-9.43352087074807
-9.8,-3.4,-9.43352087074807
-9.8,-3.2,-9.43352087074807
-9.8,-3.0,-9.43352087074807
-9.8,-2.8,-9.43352087074807
-9.8,-2.6,-9.43352087074807
-9.8,-2.4,-9.43352087074807
-9.8,-2.2,-9.43352087074807
-9.8,-2.0,-9.43352087074807
-9.8,-1.8,-9.43352087074807
-9.8,-1.6,-9.43352087074807
-9.8,-1.4,-9.43352087074807
-9.8,-1.2,-9.43352087074807
-9.8,-1.0,-9.43352087074807
-9.8,-0.8,-9.43352087074807
-9.8,-0.6,-9.43352087074807
-9.8,-0.4,-9.43352087074807
-9.8,-0.2,-9.43352087074807
-9.8,0.0,-9.43352087074807
-9.8,0.2,-9.43352087074807
-9.8,0.4,-9.43352087074807
-9.8,0.6,-9.43352087074807
-9.8,0.8,-9.43352087074807
-9.8,1.0,-9.43352087074807
-9.8,1.2,-9.43352087074807
-9.8,1.4,-9.43352087074807
-9.8,1.6,-9.43352087074807
-9.8,1.8,-9.43352087074807
-9.8,2.0,-9.43352087074807
-9.8,2.2,-9.43352087074807
-9.8,2.4,-9.43352087074807
-9.8,2.6,-9.43352087074807
-9.8,2.8,-9.43352087074807
-9.8,3.0,-9.43352087074807
-9.8,3.2,-9.43352087074807
-9.8,3.4,-9.43352087074807
-9.8,3.6,-9.43352087074807
-9.8,3.8,-9.43352087074807
-9.8,4.0,-9.43352087074807
-9.8,4.2,-9.43352087074807
-9.8,4.4,-9.43352087074807
-9.8,4.6,-9.43352087074807
-9.8,4.8,-9.43352087074807
-9.8,5.0,-9.43352087074807
-9.8,5.2,-9.43352087074807
-9.8,5.4,-9.43352087074807
-9.8,5.6,-9.43352087074807
-9.8,5.8,-9.43352087074807
-9.8,6.0,-9.43352087074807
-9.8,6.2,-9.43352087074807
-9.8,6.4,-9.43352087074807
-9.8,6.6,-9.43352087074807
-9.8,6.8,-9.43352087074807
-9.8,7.0,-9.43352087074807
-9.8,7.2,-9.43352087074807
-9.8,7.4,-9.43352087074807
-9.8,7.6,-9.43352087074807
-9.8,7.8,-9.43352087074807
-9.8,8.0,-9.43352087074807
-9.8,8.2,-9.43352087074807
-9.8,8.4,-9.43352087074807
-9.8,8.6,-9.43352087074807
-9.8,8.8,-9.43352087074807
-9.8,9.0,-9.43352087074807
-9.8,9.2,-9.43352087074807
-9.8,9.4,-9.43352087074807
-9.8,9.6,-9.43352087074807
-9.8,9.8,-9.43352087074807
-9.8,10.0,-9.43352087074807
-9.6,-10.0,-9.42567321877702
-9.6,-9.8,-9.42567321877702
-9.6,-9.6,-9.42567321877702
-9.6,-9.4,-9.42567321877702
-9.6,-9.2,-9.42567321877702
-9.6,-9.0,-9.42567321877702
-9.6,-8.8,-9.42567321877702
-9.6,-8.6,-9.42567321877702
-9.6,-8.4,-9.42567321877702
-9.6,-8.2,-9.42567321877702
-9.6,-8.0,-9.42567321877702
-9.6,-7.8,-9.42567321877702
-9.6,-7.6,-9.42567321877702
-9.6,-7.4,-9.42567321877702
-9.6,-7.2,-9.42567321877702
-9.6,-7.0,-9.42567321877702
-9.6,-6.8,-9.42567321877702
-9.6,-6.6,-9.42567321877702
-9.6,-6.4,-9.42567321877702
-9.6,-6.2,-9.42567321877702
-9.6,-6.0,-9.42567321877702
-9.6,-5.8,-9.42567321877702
-9.6,-5.6,-9.42567321877702
-9.6,-5.4,-9.42567321877702
-9.6,-5.2,-9.42567321877702
-9.6,-5.0,-9.42567321877702
-9.6,-4.8,-9.42567321877702
-9.6,-4.6,-9.42567321877702
-9.6,-4.4,-9.42567321877702
-9.6,-4.2,-9.42567321877702
-9.6,-4.0,-9.42567321877702
-9.6,-3.8,-9.42567321877702
-9.6,-3.6,-9.42567321877702
-9.6,-3.4,-9.42567321877702
-9.6,-3.2,-9.42567321877702
-9.6,-3.0,-9.42567321877702
-9.6,-2.8,-9.42567321877702
-9.6,-2.6,-9.42567321877702
-9.6,-2.4,-9.42567321877702
-9.6,-2.2,-9.42567321877702
-9.6,-2.0,-9.42567321877702
-9.6,-1.8,-9.42567321877702
-9.6,-1.6,-9.42567321877702
-9.6,-1.4,-9.42567321877702
-9.6,-1.2,-9.42567321877702
-9.6,-1.0,-9.42567321877702
-9.6,-0.8,-9.42567321877702
-9.6,-0.6,-9.42567321877702
-9.6,-0.4,-9.42567321877702
-9.6,-0.2,-9.42567321877702
-9.6,0.0,-9.42567321877702
-9.6,0.2,-9.42567321877702
-9.6,0.4,-9.42567321877702
-9.6,0.6,-9.42567321877702
-9.6,0.8,-9.42567321877702
-9.6,1.0,-9.42567321877702
-9.6,1.2,-9.42567321877702
-9.6,1.4,-9.42567321877702
-9.6,1.6,-9.42567321877702
-9.6,1.8,-9.42567321877702
-9.6,2.0,-9.42567321877702
-9.6,2.2,-9.42567321877702
-9.6,2.4,-9.42567321877702
-9.6,2.6,-9.42567321877702
-9.6,2.8,-9.42567321877702
-9.6,3.0,-9.42567321877702
-9.6,3.2,-9.42567321877702
-9.6,3.4,-9.42567321877702
-9.6,3.6,-9.42567321877702
-9.6,3.8,-9.42567321877702
-9.6,4.0,-9.42567321877702
-9.6,4.2,-9.42567321877702
-9.6,4.4,-9.42567321877702
-9.6,4.6,-9.42567321877702
-9.6,4.8,-9.42567321877702
-9.6,5.0,-9.42567321877702
-9.6,5.2,-9.42567321877702
-9.6,5.4,-9.42567321877702
-9.6,5.6,-9.42567321877702
-9.6,5.8,-9.42567321877702
-9.6,6.0,-9.42567321877702
-9.6,6.2,-9.42567321877702
-9.6,6.4,-9.42567321877702
-9.6,6.6,-9.42567321877702
-9.6,6.8,-9.42567321877702
-9.6,7.0,-9.42567321877702
-9.6,7.2,-9.42567321877702
-9.6,7.4,-9.42567321877702
-9.6,7.6,-9.42567321877702
-9.6,7.8,-9.42567321877702
-9.6,8.0,-9.42567321877702
-9.6,8.2,-9.42567321877702
-9.6,8.4,-9.42567321877702
-9.6,8.6,-9.42567321877702
-9.6,8.8,-9.42567321877702
-9.6,9.0,-9.42567321877702
-9.6,9.2,-9.42567321877702
-9.6,9.4,-9.42567321877702
-9.6,9.6,-9.42567321877702
-9.6,9.8,-9.42567321877702
-9.6,10.0,-9.42567321877702
-9.4,-10.0,-9.42477542545336
-9.4,-9.8,-9.42477542545336
-9.4,-9.6,-9.42477542545336
-9.4,-9.4,-9.42477542545336
-9.4,-9.2,-9.42477542545336
-9.4,-9.0,-9.42477542545336
-9.4,-8.8,-9.42477542545336
-9.4,-8.6,-9.42477542545336
-9.4,-8.4,-9.42477542545336
-9.4,-8.2,-9.42477542545336
-9.4,-8.0,-9.42477542545336
-9.4,-7.8,-9.42477542545336
-9.4,-7.6,-9.42477542545336
-9.4,-7.4,-9.42477542545336
-9.4,-7.2,-9.42477542545336
-9.4,-7.0,-9.42477542545336
-9.4,-6.8,-9.42477542545336
-9.4,-6.6,-9.42477542545336
-9.4,-6.4,-9.42477542545336
-9.4,-6.2,-9.42477542545336
-9.4,-6.0,-9.42477542545336
-9.4,-5.8,-9.42477542545336
-9.4,-5.6,-9.42477542545336
-9.4,-5.4,-9.42477542545336
-9.4,-5.2,-9.42477542545336
-9.4,-5.0,-9.42477542545336
-9.4,-4.8,-9.42477542545336
-9.4,-4.6,-9.42477542545336
-9.4,-4.4,-9.42477542545336
-9.4,-4.2,-9.42477542545336
-9.4,-4.0,-9.42477542545336
-9.4,-3.8,-9.42477542545336
-9.4,-3.6,-9.42477542545336
-9.4,-3.4,-9.42477542545336
-9.4,-3.2,-9.42477542545336
-9.4,-3.0,-9.42477542545336
-9.4,-2.8,-9.42477542545336
-9.4,-2.6,-9.42477542545336
-9.4,-2.4,-9.42477542545336
-9.4,-2.2,-9.42477542545336
-9.4,-2.0,-9.42477542545336
-9.4,-1.8,-9.42477542545336
-9.4,-1.6,-9.42477542545336
-9.4,-1.4,-9.42477542545336
-9.4,-1.2,-9.42477542545336
-9.4,-1.0,-9.42477542545336
-9.4,-0.8,-9.42477542545336
-9.4,-0.6,-9.42477542545336
-9.4,-0.4,-9.42477542545336
-9.4,-0.2,-9.42477542545336
-9.4,0.0,-9.42477542545336
-9.4,0.2,-9.42477542545336
-9.4,0.4,-9.42477542545336
-9.4,0.6,-9.42477542545336
-9.4,0.8,-9.42477542545336
-9.4,1.0,-9.42477542545336
-9.4,1.2,-9.42477542545336
-9.4,1.4,-9.42477542545336
-9.4,1.6,-9.42477542545336
-9.4,1.8,-9.42477542545336
-9.4,2.0,-9.42477542545336
-9.4,2.2,-9.42477542545336
-9.4,2.4,-9.42477542545336
-9.4,2.6,-9.42477542545336
-9.4,2.8,-9.42477542545336
-9.4,3.0,-9.42477542545336
-9.4,3.2,-9.42477542545336
-9.4,3.4,-9.42477542545336
-9.4,3.6,-9.42477542545336
-9.4,3.8,-9.42477542545336
-9.4,4.0,-9.42477542545336
-9.4,4.2,-9.42477542545336
-9.4,4.4,-9.42477542545336
-9.4,4.6,-9.42477542545336
-9.4,4.8,-9.42477542545336
-9.4,5.0,-9.42477542545336
-9.4,5.2,-9.42477542545336
-9.4,5.4,-9.42477542545336
-9.4,5.6,-9.42477542545336
-9.4,5.8,-9.42477542545336
-9.4,6.0,-9.42477542545336
-9.4,6.2,-9.42477542545336
-9.4,6.4,-9.42477542545336
-9.4,6.6,-9.42477542545336
-9.4,6.8,-9.42477542545336
-9.4,7.0,-9.42477542545336
